customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded,is_new_customer_0_6m,is_established_customer_24m,is_long_tenure_48m,is_month_to_month,is_auto_pay,is_electronic_check,has_internet,security_bundle,addon_count,internet_addon_adoption_rate,charges_per_tenure_month,high_monthly_charge,high_total_value,churn_risk_proxy,tenure_x_monthlycharges,mtm_x_echeck,new_x_fiber,recency_proxy,frequency_proxy,monetary_proxy,service_depth_proxy,commitment_proxy,risk_proxy_bucket,segment_id,segment_label
ID-002903,0,0,0,1,0.625,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.7933,0.5157,0,0,1,0,0,0,1,1,1,3,0.5,97.31,1,1,1.0,0.4958,0,0,0.375,5,0.6823,5,1,Moderate Risk,3,Low Engagement Churn Risk
ID-002904,0,1,1,1,0.1667,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0.3541,0.0755,1,0,0,0,0,1,0,1,0,1,0.1667,53.4,0,0,0.3,0.059,0,0,0.8333,2,0.2427,2,2,Moderate Risk,2,High Value Loyalists
ID-002905,0,0,0,1,0.4028,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,2,0,3,0.0145,0.0664,0,0,1,0,0,1,0,0,1,2,0.0,19.45,0,0,-2.5,0.0058,0,0,0.5972,3,0.0353,3,3,Low Risk,1,At-Risk New Customers
ID-002906,1,0,1,1,0.5139,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,3,0.5622,0.3233,0,0,1,0,0,1,0,1,1,2,0.3333,74.2,0,0,-2.5,0.2889,0,0,0.4861,4,0.4666,4,3,Low Risk,0,Stable Value Seekers
ID-002907,1,0,0,0,0.5694,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0.5199,0.3379,0,0,1,0,0,0,0,1,1,1,0.1667,69.97,0,0,-0.8,0.296,0,0,0.4306,3,0.4471,3,1,Low Risk,3,Low Engagement Churn Risk
ID-002908,0,1,0,0,0.4722,1,0,0,1,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3,0.2126,0.1572,0,0,1,0,1,1,0,1,1,2,0.3333,39.25,0,0,1.5,0.1004,0,0,0.5278,4,0.1904,4,1,High Risk,3,Low Engagement Churn Risk
ID-002909,1,0,1,0,0.5139,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.7493,0.4049,0,0,1,0,1,0,1,1,1,1,0.1667,92.91,1,1,2.2,0.3851,1,0,0.4861,3,0.6115,3,0,High Risk,3,Low Engagement Churn Risk
ID-002910,0,1,1,1,0.9583,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,3,0.99,0.9505,0,0,1,1,0,1,0,0,0,1,0.0,116.97,1,1,-0.5,0.9487,0,0,0.0417,1,0.9742,1,3,Low Risk,2,High Value Loyalists
ID-002911,1,0,1,0,0.1667,1,1,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2,1,3,0.1689,0.0493,0,0,0,0,0,1,0,1,1,3,0.5,34.88,0,0,-1.7,0.0282,0,0,0.8333,5,0.1211,5,3,Low Risk,1,At-Risk New Customers
ID-002912,1,1,0,1,0.625,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,1,2,0.7878,0.5128,0,0,1,0,0,1,0,1,1,4,0.6667,96.76,1,1,-1.7,0.4924,0,0,0.375,6,0.6778,6,3,Low Risk,0,Stable Value Seekers
ID-002913,0,1,1,0,0.5278,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,2,0.4523,0.2829,0,0,1,0,0,1,0,0,1,3,0.0,63.22,0,0,-1.3,0.2387,0,0,0.4722,4,0.3845,4,2,Low Risk,1,At-Risk New Customers
ID-002914,0,1,1,1,0.5,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.708,0.3764,0,0,1,0,0,0,0,1,1,3,0.5,88.78,1,1,-0.8,0.354,0,0,0.5,5,0.5754,5,1,Low Risk,1,At-Risk New Customers
ID-002915,0,1,1,0,0.2639,1,1,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,3,0.3068,0.1089,1,0,0,0,0,1,0,1,1,2,0.3333,48.67,0,0,-0.5,0.081,0,0,0.7361,4,0.2276,4,2,Low Risk,1,At-Risk New Customers
ID-002916,1,0,1,0,0.125,0,0,1,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0.0748,0.027,0,0,0,0,0,0,0,1,1,2,0.3333,25.48,0,0,0.0,0.0094,0,0,0.875,4,0.0557,4,1,Moderate Risk,1,At-Risk New Customers
ID-002917,1,0,1,0,0.4167,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0.4678,0.2288,0,0,1,0,0,1,0,0,1,5,0.0,64.77,0,0,-1.3,0.1949,0,0,0.5833,6,0.3722,6,2,Low Risk,1,At-Risk New Customers
ID-002918,1,0,0,1,0.3194,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,3,0.3368,0.14,0,0,0,0,0,1,0,1,1,1,0.1667,51.67,0,0,-1.3,0.1076,0,0,0.6806,3,0.2581,3,2,Low Risk,1,At-Risk New Customers
ID-002919,1,0,1,0,0.5278,1,0,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3,0.1579,0.1512,0,0,1,0,0,1,0,1,1,2,0.3333,33.79,0,0,-0.5,0.0833,0,0,0.4722,4,0.1552,4,2,Low Risk,1,At-Risk New Customers
ID-002920,1,1,0,1,0.5972,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1,3,0.1961,0.1904,0,0,1,0,0,1,0,1,1,3,0.5,37.6,0,0,-2.5,0.1171,0,0,0.4028,5,0.1938,5,3,Low Risk,1,At-Risk New Customers
ID-002921,1,0,0,0,0.2361,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0.2126,0.0786,0,0,0,0,0,0,0,1,0,1,0.1667,39.25,0,0,0.0,0.0502,0,0,0.7639,2,0.159,2,1,Moderate Risk,2,High Value Loyalists
ID-002922,1,0,1,1,0.3889,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,0.3466,0.1736,1,0,1,0,1,1,0,1,1,2,0.3333,52.65,0,0,1.5,0.1348,0,0,0.6111,4,0.2774,4,1,High Risk,3,Low Engagement Churn Risk
ID-002923,1,0,0,1,0.8056,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3,0.5032,0.4665,0,0,1,1,1,1,0,1,1,4,0.6667,68.3,0,1,0.7,0.4054,0,0,0.1944,6,0.4885,6,2,Moderate Risk,0,Stable Value Seekers
ID-002924,1,1,0,0,0.6667,0,1,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,3,0.9488,0.6379,0,0,1,1,0,1,0,1,1,1,0.1667,112.85,1,1,-1.7,0.6326,0,0,0.3333,3,0.8244,3,4,Low Risk,0,Stable Value Seekers
ID-002925,0,1,0,1,0.9028,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,3,0.6481,0.6338,0,0,1,1,0,1,0,1,1,3,0.5,82.79,1,1,-1.3,0.5851,0,0,0.0972,5,0.6424,5,3,Low Risk,0,Stable Value Seekers
ID-002926,0,1,1,0,0.2222,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0.4883,0.1259,0,0,0,0,0,0,0,1,1,3,0.5,66.82,0,0,-1.2,0.1085,0,0,0.7778,5,0.3433,5,2,Low Risk,1,At-Risk New Customers
ID-002927,0,0,1,0,0.5417,1,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,3,0.7349,0.4201,0,0,1,0,0,1,0,1,1,2,0.3333,91.47,1,1,-0.5,0.3981,0,0,0.4583,4,0.609,4,2,Low Risk,0,Stable Value Seekers
ID-002928,0,1,1,1,0.8056,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1,3,0.5665,0.5098,0,0,1,1,0,1,0,1,1,1,0.1667,74.63,0,1,-1.7,0.4564,0,0,0.1944,3,0.5438,3,4,Low Risk,0,Stable Value Seekers
ID-002929,1,0,0,0,0.0694,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,2,0.9114,0.0643,0,1,0,0,0,1,0,1,1,3,0.5,109.11,1,0,-0.2,0.0633,0,1,0.9306,5,0.5726,5,3,Moderate Risk,1,At-Risk New Customers
ID-002930,1,1,1,1,0.375,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,1,0.0245,0.065,0,0,1,0,0,0,0,1,1,4,0.6667,20.45,0,0,-1.2,0.0092,0,0,0.625,6,0.0407,6,2,Low Risk,1,At-Risk New Customers
ID-002931,1,0,0,0,0.4306,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0.3718,0.2014,0,0,1,0,0,0,0,1,1,2,0.3333,55.17,0,0,-1.2,0.1601,0,0,0.5694,4,0.3036,4,2,Low Risk,1,At-Risk New Customers
ID-002932,0,1,1,1,0.7778,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,3,0.5515,0.4823,0,0,1,1,0,1,0,1,1,2,0.3333,73.13,0,1,-1.3,0.429,0,0,0.2222,4,0.5238,4,3,Low Risk,0,Stable Value Seekers
ID-002933,1,1,0,0,0.4583,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,2,0.7964,0.3794,1,0,1,0,0,1,0,1,1,2,0.3333,97.62,1,1,-1.3,0.365,0,0,0.5417,4,0.6296,4,2,Low Risk,0,Stable Value Seekers
ID-002934,1,1,0,1,0.0833,1,0,1,0,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,1,0,0.1733,0.025,0,1,0,0,0,0,1,1,1,2,0.3333,35.32,0,0,1.3,0.0144,0,1,0.9167,4,0.114,4,2,High Risk,1,At-Risk New Customers
ID-002935,0,1,0,1,0.7222,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.2493,0.2628,0,0,1,1,1,0,1,0,1,3,0.0,42.92,0,0,2.2,0.18,1,0,0.2778,4,0.2547,4,1,High Risk,3,Low Engagement Churn Risk
ID-002936,0,0,1,0,0.9861,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.8871,0.892,0,0,1,1,1,0,0,0,1,1,0.0,106.68,1,1,1.2,0.8748,0,0,0.0139,2,0.8891,2,1,High Risk,2,High Value Loyalists
ID-002937,0,0,0,0,0.5833,1,0,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,3,0.982,0.5746,0,0,1,0,1,1,0,1,1,4,0.6667,116.17,1,1,1.5,0.5728,0,0,0.4167,6,0.819,6,1,High Risk,3,Low Engagement Churn Risk
ID-002938,1,0,0,1,0.3056,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,2,0.4145,0.154,0,0,0,0,0,1,0,0,1,2,0.0,59.44,0,0,-2.5,0.1267,0,0,0.6944,3,0.3103,3,3,Low Risk,1,At-Risk New Customers
ID-002939,1,0,1,1,0.2083,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,3,0.4115,0.1045,0,0,0,0,0,1,0,1,1,1,0.1667,59.14,0,0,-1.3,0.0857,0,0,0.7917,3,0.2887,3,2,Low Risk,1,At-Risk New Customers
ID-002940,1,0,0,1,0.5972,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0.6853,0.4381,1,0,1,0,1,1,0,0,1,3,0.0,86.51,1,1,0.7,0.4093,0,0,0.4028,4,0.5864,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-002941,1,0,0,0,0.9028,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,0.5924,0.5911,1,0,1,1,1,1,0,1,1,4,0.6667,77.22,0,1,1.5,0.5348,0,0,0.0972,6,0.5919,6,2,High Risk,0,Stable Value Seekers
ID-002942,0,1,1,1,0.6944,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0.5612,0.4363,0,0,1,1,1,1,0,0,1,1,0.0,74.1,0,1,0.7,0.3897,0,0,0.3056,2,0.5112,2,2,Moderate Risk,2,High Value Loyalists
ID-002943,1,1,1,1,0.7778,1,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.7474,0.6115,1,0,1,1,0,0,1,1,1,2,0.3333,92.72,1,1,1.0,0.5813,0,0,0.2222,4,0.693,4,2,Moderate Risk,0,Stable Value Seekers
ID-002944,0,0,0,0,0.5278,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0.8389,0.4559,0,0,1,0,1,1,0,0,1,2,0.0,101.86,1,1,0.7,0.4428,0,0,0.4722,3,0.6857,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-002945,1,0,0,1,0.5278,0,0,1,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.5798,0.3399,1,0,1,0,1,0,1,1,1,2,0.3333,75.96,0,0,3.0,0.306,1,0,0.4722,4,0.4838,4,0,Critical Risk,3,Low Engagement Churn Risk
ID-002946,0,1,0,0,0.0694,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,3,0.2146,0.0232,1,1,0,0,0,1,0,1,1,2,0.3333,39.45,0,0,0.2,0.0149,0,0,0.9306,4,0.138,4,2,Moderate Risk,1,At-Risk New Customers
ID-002947,1,0,1,0,0.0417,0,1,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,3,0.9314,0.0393,0,1,0,0,0,1,0,1,1,1,0.1667,111.11,1,0,-0.2,0.0388,0,1,0.9583,3,0.5746,3,3,Moderate Risk,1,At-Risk New Customers
ID-002948,0,1,1,1,0.25,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,3,0.8509,0.2185,0,0,0,0,0,1,0,1,1,3,0.5,103.06,1,0,-1.3,0.2127,0,0,0.75,5,0.5979,5,2,Low Risk,1,At-Risk New Customers
ID-002949,0,0,0,0,0.5139,1,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0.9524,0.4933,0,0,1,0,0,0,0,1,1,3,0.5,113.21,1,1,0.0,0.4894,0,0,0.4861,5,0.7688,5,1,Moderate Risk,3,Low Engagement Churn Risk
ID-002950,0,1,0,1,0.6389,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0.7869,0.5237,0,0,1,0,0,0,0,1,0,0,0.0,96.67,1,1,-1.2,0.5028,0,0,0.3611,1,0.6816,1,2,Low Risk,2,High Value Loyalists
ID-002951,1,0,1,1,0.4861,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0.1008,0.1157,0,0,1,0,0,1,0,1,1,2,0.3333,28.08,0,0,-1.3,0.049,0,0,0.5139,4,0.1068,4,2,Low Risk,1,At-Risk New Customers
ID-002952,1,0,0,0,0.0278,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0.6928,0.0206,0,1,0,0,0,0,0,1,0,1,0.1667,87.26,1,0,0.3,0.0193,0,0,0.9722,2,0.4239,2,2,Moderate Risk,2,High Value Loyalists
ID-002953,0,0,1,1,0.0417,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.7116,0.0315,1,1,0,0,1,0,0,1,1,2,0.3333,89.14,1,0,2.7,0.0297,0,0,0.9583,4,0.4396,4,0,Critical Risk,3,Low Engagement Churn Risk
ID-002954,1,0,1,1,0.875,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0.5404,0.5344,1,0,1,1,1,0,0,1,1,2,0.3333,72.02,0,1,2.0,0.4728,0,0,0.125,4,0.538,4,1,High Risk,3,Low Engagement Churn Risk
ID-002955,0,1,0,0,0.6111,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0.5543,0.3804,1,0,1,0,0,0,1,1,1,2,0.3333,73.41,0,1,-0.2,0.3387,0,0,0.3889,4,0.4847,4,2,Moderate Risk,0,Stable Value Seekers
ID-002956,1,1,1,1,0.5694,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3,0.6108,0.3818,0,0,1,0,1,1,0,0,0,1,0.0,79.06,0,1,1.5,0.3478,0,0,0.4306,1,0.5192,1,1,High Risk,2,High Value Loyalists
ID-002957,1,1,0,0,0.2361,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.4087,0.1178,0,0,0,0,0,0,1,1,1,1,0.1667,58.86,0,0,0.2,0.0965,0,0,0.7639,3,0.2923,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-002958,1,1,0,1,0.5278,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,0.9337,0.4983,0,0,1,0,1,1,0,0,1,2,0.0,111.34,1,1,0.7,0.4928,0,0,0.4722,3,0.7595,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-002959,1,1,0,0,0.0556,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,3,0.3617,0.0255,0,1,0,0,0,1,0,1,1,4,0.6667,54.16,0,0,-1.0,0.0201,0,0,0.9444,6,0.2272,6,3,Low Risk,1,At-Risk New Customers
ID-002960,0,0,1,1,0.3472,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0.5258,0.2078,1,0,1,0,1,1,0,1,1,3,0.5,70.56,0,0,0.7,0.1826,0,0,0.6528,5,0.3986,5,1,Moderate Risk,3,Low Engagement Churn Risk
ID-002961,1,1,1,1,0.5417,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0.4749,0.3008,0,0,1,0,0,0,0,1,1,1,0.1667,65.48,0,0,-0.8,0.2573,0,0,0.4583,3,0.4053,3,1,Low Risk,1,At-Risk New Customers
ID-002962,0,1,1,0,0.6944,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0.6555,0.4919,0,0,1,1,0,0,0,1,1,3,0.5,83.53,1,1,0.0,0.4552,0,0,0.3056,5,0.5901,5,2,Moderate Risk,0,Stable Value Seekers
ID-002963,1,1,0,1,1.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0.9323,0.9429,0,0,1,1,0,0,1,0,1,1,0.0,111.2,1,1,-1.0,0.9323,0,0,0.0,2,0.9365,2,3,Low Risk,0,Stable Value Seekers
ID-002964,0,0,0,1,0.2778,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,3,0.3186,0.1174,0,0,0,0,0,1,0,1,1,3,0.5,49.85,0,0,-1.7,0.0885,0,0,0.7222,5,0.2381,5,3,Low Risk,1,At-Risk New Customers
ID-002965,1,0,1,1,0.6111,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0.4265,0.3142,0,0,1,0,0,0,0,1,0,1,0.1667,60.64,0,0,0.8,0.2606,0,0,0.3889,2,0.3816,2,1,Moderate Risk,2,High Value Loyalists
ID-002966,0,0,1,0,0.9861,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2,1,0,0.2122,0.3279,0,0,1,1,0,0,1,1,1,3,0.5,39.21,0,0,-1.0,0.2093,0,0,0.0139,5,0.2585,5,3,Low Risk,0,Stable Value Seekers
ID-002967,0,1,0,0,0.4861,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0.5196,0.2883,0,0,1,0,0,0,0,1,1,3,0.5,69.94,0,0,-1.2,0.2526,0,0,0.5139,5,0.4271,5,2,Low Risk,1,At-Risk New Customers
ID-002968,0,1,0,0,0.1944,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,2,0.9679,0.1892,0,0,0,0,0,1,0,1,0,0,0.0,114.76,1,0,0.3,0.1882,0,0,0.8056,1,0.6564,1,2,Moderate Risk,2,High Value Loyalists
ID-002969,0,0,1,0,0.6944,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.8218,0.5898,0,0,1,1,0,0,1,0,1,3,0.0,100.16,1,1,0.2,0.5707,0,0,0.3056,4,0.729,4,2,Moderate Risk,0,Stable Value Seekers
ID-002970,1,1,0,0,0.9167,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0.4906,0.5212,1,0,1,1,1,1,0,1,1,1,0.1667,67.05,0,1,1.5,0.4497,0,0,0.0833,3,0.5028,3,2,High Risk,0,Stable Value Seekers
ID-002971,1,0,0,0,0.7222,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,1,3,0.7778,0.5864,0,0,1,1,0,1,0,0,1,1,0.0,95.76,1,1,-2.5,0.5617,0,0,0.2778,2,0.7012,2,4,Low Risk,0,Stable Value Seekers
ID-002972,0,0,0,0,0.9167,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0.6701,0.6606,0,0,1,1,0,1,0,0,1,4,0.0,84.99,1,1,-1.3,0.6143,0,0,0.0833,5,0.6663,5,3,Low Risk,0,Stable Value Seekers
ID-002973,1,0,1,1,0.7222,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,3,0.3306,0.3126,0,0,1,1,0,1,0,1,1,2,0.3333,51.05,0,0,-2.5,0.2388,0,0,0.2778,4,0.3234,4,4,Low Risk,0,Stable Value Seekers
ID-002974,1,1,0,1,0.7639,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,2,0.6611,0.5447,0,0,1,1,0,1,0,1,1,1,0.1667,84.09,1,1,-0.5,0.505,0,0,0.2361,3,0.6145,3,3,Low Risk,0,Stable Value Seekers
ID-002975,0,1,0,0,0.0556,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,1,2,0.107,0.0135,0,1,0,0,0,1,0,1,1,1,0.1667,28.7,0,0,-1.0,0.0059,0,0,0.9444,3,0.0696,3,3,Low Risk,1,At-Risk New Customers
ID-002976,1,0,1,0,0.6389,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,3,0.7185,0.4867,0,0,1,0,0,1,0,1,1,3,0.5,89.83,1,1,-1.7,0.459,0,0,0.3611,5,0.6258,5,3,Low Risk,0,Stable Value Seekers
ID-002977,0,1,0,0,0.0833,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2,0.0599,0.017,0,1,0,0,1,1,0,0,1,2,0.0,23.99,0,0,2.2,0.005,0,0,0.9167,3,0.0427,3,1,High Risk,3,Low Engagement Churn Risk
ID-002978,0,0,1,0,0.2639,1,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.5606,0.1657,0,0,0,0,1,0,1,1,1,1,0.1667,74.04,0,0,3.0,0.1479,1,0,0.7361,3,0.4026,3,0,Critical Risk,3,Low Engagement Churn Risk
ID-002979,1,1,0,1,0.875,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,3,0.2064,0.2866,0,0,1,1,0,1,0,1,0,0,0.0,38.63,0,0,-1.7,0.1806,0,0,0.125,1,0.2385,1,4,Low Risk,2,High Value Loyalists
ID-002980,1,0,1,0,0.4861,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0.3478,0.2175,0,0,1,0,0,0,1,0,1,1,0.0,52.77,0,0,-1.0,0.1691,0,0,0.5139,2,0.2957,2,2,Low Risk,2,High Value Loyalists
ID-002981,1,1,1,0,0.8889,1,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,3,0.896,0.8108,0,0,1,1,0,1,0,1,1,2,0.3333,107.57,1,1,-1.7,0.7965,0,0,0.1111,4,0.8619,4,4,Low Risk,0,Stable Value Seekers
ID-002982,1,0,0,1,0.5417,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,1,0,0.5861,0.3518,0,0,1,0,0,0,1,0,1,2,0.0,76.59,0,0,-1.0,0.3175,0,0,0.4583,3,0.4924,3,2,Low Risk,0,Stable Value Seekers
ID-002983,1,1,1,0,0.3611,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.3834,0.1725,0,0,1,0,0,0,1,1,1,3,0.5,56.33,0,0,0.2,0.1384,0,0,0.6389,5,0.299,5,1,Moderate Risk,3,Low Engagement Churn Risk
ID-002984,1,1,0,0,0.0694,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0.2057,0.0227,1,1,0,0,1,1,0,1,1,1,0.1667,38.56,0,0,3.0,0.0143,0,1,0.9306,3,0.1325,3,1,Critical Risk,3,Low Engagement Churn Risk
ID-002985,0,1,1,1,0.3889,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.0776,0.0849,0,0,1,0,1,0,0,1,1,4,0.6667,25.76,0,0,2.0,0.0302,0,0,0.6111,6,0.0805,6,0,High Risk,3,Low Engagement Churn Risk
